CustomerKey;FirstName;LastName;FullName;Gender;DateFirstPurchase;Customer City;Customer City 2
28784;Briana;Gomez;Briana Gomez;Female;21/12/2022;Chula Vista;Banfield
28785;Jose;Foster;Jose Foster;Male;21/6/2022;Grossmont;Quilmes
28786;Erick;Prasad;Erick Prasad;Male;27/5/2022;Burien;Mar del Plata
28787;Gabrielle;Wood;Gabrielle Wood;Female;26/9/2022;Bremerton;González Catán
28788;Dominique;Martinez;Dominique Martinez;Female;28/1/2022;Colma;Resistencia
28789;Elijah;Zhang;Elijah Zhang;Male;28/1/2023;Coronado;Rosario
28790;Seth;Howard;Seth Howard;Male;4/5/2020;Lake Oswego;Godoy Cruz
28791;Richard;Johnston;Richard Johnston;Male;26/2/2022;Spokane;Las Heras
28792;Henry;Stone;Henry Stone;Male;6/5/2020;Burien;Mar del Plata
28793;Alexander;Jackson;Alexander Jackson;Male;21/2/2022;Puyallup;Las Heras
28794;Juan;Cooper;Juan Cooper;Male;4/5/2020;W. Linn;Salta
28795;Jesse;Allen;Jesse Allen;Male;16/5/2020;Newport Beach;Quilmes
28796;Cameron;Coleman;Cameron Coleman;Male;2/4/2022;Beverly Hills;Santa Fe
28797;Alexandra;Wood;Alexandra Wood;Female;19/5/2020;Oakland;Merlo
28798;Timothy;Phillips;Timothy Phillips;Male;24/2/2021;Royal Oak;Gregorio de Laferrere
28799;Amber;Nelson;Amber Nelson;Female;19/5/2020;Glendale;Moreno
28800;Mason;Sanchez;Mason Sanchez;Male;7/11/2022;Burlingame;Isidro Casanova
28801;Katelyn;Hall;Katelyn Hall;Female;25/6/2022;Everett;Banfield
28802;Allison;Nelson;Allison Nelson;Female;1/2/2021;Newton;San Miguel de Tucumán
28803;Gabriella;Edwards;Gabriella Edwards;Female;27/4/2022;Kirkland;Virrey del Pino
28804;Wyatt;Allen;Wyatt Allen;Male;4/6/2020;Burbank;Gregorio de Laferrere
28805;Marissa;Bennett;Marissa Bennett;Female;25/6/2020;Mill Valley;San Salvador de Jujuy
28806;Randall;Hernandez;Randall Hernandez;Male;21/3/2022;Cedar City;Rosario
28807;Maria;Cox;Maria Cox;Female;10/6/2020;Corvallis;Rosario
28808;Trinity;Watson;Trinity Watson;Female;30/6/2022;Lynnwood;San Miguel de Tucumán
28809;Isaac;Cooper;Isaac Cooper;Male;5/4/2022;W. Linn;Salta
28810;Kaylee;Blue;Kaylee Blue;Female;21/2/2022;Coronado;Rosario
28811;Caleb;Phillips;Caleb Phillips;Male;11/8/2022;Imperial Beach;San Fernando del Valle de Catamarca
28812;Brianna;Watson;Brianna Watson;Female;14/8/2022;Novato;San Miguel
28813;Cameron;Washington;Cameron Washington;Male;13/3/2022;Redwood City;Paraná
28814;Anna;Butler;Anna Butler;Female;26/11/2022;Burien;Mar del Plata
28815;Lauren;James;Lauren James;Female;18/11/2022;Torrance;Comodoro Rivadavia
28816;Jessica;Cox;Jessica Cox;Female;21/8/2022;Corvallis;Rosario
28817;James;Lee;James Lee;Male;21/2/2022;Oak Bay;Salta
28818;Dwayne;Hernandez;Dwayne Hernandez;Male;12/2/2021;Cliffside;Berazategui
28819;Grace;Bennett;Grace Bennett;Female;3/2/2021;Newton;San Miguel de Tucumán
28820;Naomi;Alvarez;Naomi Alvarez;Female;21/6/2020;Bellingham;Santa Fe
28821;Blake;Jackson;Blake Jackson;Male;11/6/2020;Issaquah;Córdoba
28822;Amanda;Alexander;Amanda Alexander;Female;30/6/2020;Issaquah;Córdoba
28823;Xavier;Brown;Xavier Brown;Male;22/6/2020;Olympia;Moreno
28824;Brandon;Gonzales;Brandon Gonzales;Male;22/6/2020;Redmond;Formosa
28825;Caleb;Hernandez;Caleb Hernandez;Male;5/6/2020;Renton;Lanús
28826;Jack;Sharma;Jack Sharma;Male;28/6/2020;Woodburn;Resistencia
28827;Joshua;Robinson;Joshua Robinson;Male;2/6/2020;Coronado;Rosario
28828;Andrea;Murphy;Andrea Murphy;Female;9/6/2020;Santa Monica;San Salvador de Jujuy
28829;Robert;Bryant;Robert Bryant;Male;31/5/2020;Berkeley;Paraná
28830;Matthew;Smith;Matthew Smith;Male;16/6/2020;Port Orchard;Santa Fe
28831;Elizabeth;Harris;Elizabeth Harris;Female;20/6/2020;Imperial Beach;San Fernando del Valle de Catamarca
28832;Joseph;Rodriguez;Joseph Rodriguez;Male;4/2/2021;Sooke;Santiago del Estero
28833;Abigail;Harris;Abigail Harris;Female;10/6/2020;Edmonds;San Miguel
28834;Natalie;Hill;Natalie Hill;Female;17/2/2021;Victoria;Merlo
28835;Elijah;Phillips;Elijah Phillips;Male;19/6/2020;Coronado;Rosario
28836;Lauren;Cook;Lauren Cook;Female;15/2/2021;Metchosin;Salta
28837;Victoria;Rodriguez;Victoria Rodriguez;Female;9/2/2021;Oak Bay;Salta
28838;Jasmine;Ross;Jasmine Ross;Female;11/6/2020;Bremerton;González Catán
28839;Connor;Parker;Connor Parker;Male;30/6/2020;W. Linn;Salta
28840;Valerie;Harrison;Valerie Harrison;Female;14/6/2020;Burbank;Gregorio de Laferrere
28841;Samuel;Gonzales;Samuel Gonzales;Male;25/6/2020;Colma;Resistencia
28842;Nicole;Bailey;Nicole Bailey;Female;4/6/2020;Long Beach;Quilmes
28843;Chloe;Price;Chloe Price;Female;19/6/2020;Beverly Hills;Santa Fe
28844;Emma;Rivera;Emma Rivera;Female;26/6/2020;Bellflower;Lanús
28845;Kaitlyn;Simmons;Kaitlyn Simmons;Female;6/6/2020;Burien;Mar del Plata
28846;Cynthia;Lopez;Cynthia Lopez;Female;30/6/2020;Chula Vista;Banfield
28847;Carly;Xu;Carly Xu;Female;12/6/2020;Concord;La Plata
28848;Justin;Butler;Justin Butler;Male;11/2/2021;Victoria;Merlo
28849;Garrett;Murphy;Garrett Murphy;Male;17/6/2020;Spokane;Las Heras
28850;Nelson;Hernandez;Nelson Hernandez;Male;3/2/2021;Cliffside;Berazategui
28851;Miguel;Mitchell;Miguel Mitchell;Male;18/6/2020;Everett;Banfield
28852;Mariah;Watson;Mariah Watson;Female;8/6/2020;Lake Oswego;Godoy Cruz
28853;Miguel;Davis;Miguel Davis;Male;2/6/2020;Marysville;Banfield
28854;Morgan;Walker;Morgan Walker;Female;24/6/2020;W. Linn;Salta
28855;Alexandra;Perez;Alexandra Perez;Female;15/7/2022;Oakland;Merlo
28856;Luke;Wang;Luke Wang;Male;12/6/2020;Spokane;Las Heras
28857;Matthew;Johnson;Matthew Johnson;Male;5/6/2020;Downey;Godoy Cruz
28858;Aidan;Hughes;Aidan Hughes;Male;7/6/2022;Mill Valley;San Salvador de Jujuy
28859;Micah;Cai;Micah Cai;Male;19/6/2020;Bountiful;Mar del Plata
28860;Ian;Anderson;Ian Anderson;Male;15/5/2022;Novato;San Miguel
28861;Alexandra;Walker;Alexandra Walker;Female;15/10/2022;Redmond;Formosa
28862;Catherine;Ramirez;Catherine Ramirez;Female;25/2/2022;Tacoma;Posadas
28863;Allison;Bell;Allison Bell;Female;5/1/2023;Woodburn;Resistencia
28864;Natalie;Murphy;Natalie Murphy;Female;25/9/2022;Redwood City;Paraná
28865;Alex;Reed;Alex Reed;Male;14/6/2022;Concord;La Plata
28866;Aaron;Adams;Aaron Adams;Male;28/4/2022;Downey;Godoy Cruz
28867;Natalie;Martinez;Natalie Martinez;Female;27/6/2022;Los Angeles;Buenos Aires
28868;Jason;Chen;Jason Chen;Male;24/12/2022;Newport Beach;Quilmes
28869;Isabella;Howard;Isabella Howard;Female;27/6/2020;Port Orchard;Santa Fe
28870;Brian;Watson;Brian Watson;Male;25/6/2020;Lynnwood;San Miguel de Tucumán
28871;Jasmine;West;Jasmine West;Female;29/6/2020;Issaquah;Córdoba
28872;Kelli;He;Kelli He;Female;11/3/2022;Bendigo;Paraná
28873;Roger;Deng;Roger Deng;Male;21/1/2023;Berkeley;Paraná
28874;Alexa;Brooks;Alexa Brooks;Female;22/5/2022;Redmond;Formosa
28875;Denise;Smith;Denise Smith;Male;12/12/2022;Roncq;La Plata
28876;Austin;Garcia;Austin Garcia;Male;12/6/2022;Hamburg;La Rioja
28877;Joe;Vance;Joe Vance;Male;28/2/2022;London;Lanús
28878;Alvin;Guo;Alvin Guo;Male;21/10/2022;Oxford;Gregorio de Laferrere
28879;Edwin;Xie;Edwin Xie;Male;13/7/2022;Warrington;Lanús
28880;Felicia;Moyer;Felicia Moyer;Female;8/4/2022;Wokingham;Godoy Cruz
28881;Allen;Kapoor;Allen Kapoor;Male;13/6/2022;Paris;Merlo
28882;Tasha;Shen;Tasha Shen;Female;12/5/2022;Saint-Denis;Moreno
28883;Eddie;Romero;Eddie Romero;Male;13/10/2022;Berks;San Miguel de Tucumán
28884;Sheila;Suarez;Sheila Suarez;Female;18/12/2022;York;Córdoba
28885;Kelvin;Raji;Kelvin Raji;Male;24/7/2021;Cergy;Salta
28886;Franklin;Jai;Franklin Jai;Male;3/12/2022;Paris;Merlo
28887;Casey;Serrano;Casey Serrano;Male;29/8/2022;Hamburg;La Rioja
28888;Casey;Lal;Casey Lal;Female;18/12/2022;Saint Ouen;Corrientes
28889;Alison;Beck;Alison Beck;Female;15/8/2022;Berlin;Corrientes
28890;Jaclyn;Ma;Jaclyn Ma;Female;6/7/2022;MÃ¼nster;Bahía Blanca
28891;Jasmine;Smith;Jasmine Smith;Female;21/8/2022;Newcastle upon Tyne;Bahía Blanca
28892;Marissa;Bryant;Marissa Bryant;Female;14/8/2022;Peterborough;Neuquén
28893;Jessie;Gutierrez;Jessie Gutierrez;Female;5/5/2022;Chatou;Isidro Casanova
28894;Maurice;Xu;Maurice Xu;Male;25/11/2022;Roissy en Brie;Buenos Aires
28895;Mitchell;Luo;Mitchell Luo;Male;19/1/2023;MÃ¼nchen;Corrientes
28896;Edward;Davis;Edward Davis;Male;19/3/2022;Esher-Molesey;Las Heras
28897;Jennifer;Ross;Jennifer Ross;Female;6/1/2023;Versailles;Isidro Casanova
28898;Melanie;Patterson;Melanie Patterson;Female;6/3/2022;Billericay;Corrientes
28899;Alejandro;Anand;Alejandro Anand;Male;25/12/2022;London;Lanús
28900;Jasmine;Price;Jasmine Price;Female;29/5/2022;Hamburg;La Rioja
28901;Martha;Hee;Martha Hee;Female;21/7/2022;MÃ¼nchen;Corrientes
28902;Suzanne;She;Suzanne She;Female;28/7/2022;Offenbach;Santiago del Estero
28903;Kara;Luo;Kara Luo;Female;11/2/2022;London;Lanús
28904;Ian;Flores;Ian Flores;Male;7/7/2021;Dunkerque;Comodoro Rivadavia
28905;Katherine;Bailey;Katherine Bailey;Female;25/4/2022;Lille;Lanús
28906;Steve;Xu;Steve Xu;Male;14/10/2022;Saint-Denis;Moreno
28907;Blake;Jenkins;Blake Jenkins;Male;22/9/2022;Runcorn;Berazategui
28908;Dominique;Sai;Dominique Sai;Female;1/2/2022;Woolston;San Miguel
28909;Tommy;Champion;Tommy Champion;Male;23/8/2022;Les Ulis;Godoy Cruz
28910;Melody;Martin;Melody Martin;Female;19/9/2022;Paris;Merlo
28911;Levi;Rodriguez;Levi Rodriguez;Male;4/8/2022;Saint Ouen;Corrientes
28912;Alejandro;Zhu;Alejandro Zhu;Male;2/10/2022;Verrieres Le Buisson;Bahía Blanca
28913;Krista;Diaz;Krista Diaz;Female;22/10/2022;Newcastle upon Tyne;Bahía Blanca
28914;Alicia;Rai;Alicia Rai;Female;10/5/2022;Wokingham;Godoy Cruz
28915;Johnny;Yuan;Johnny Yuan;Male;14/6/2022;Drancy;Las Heras
28916;Kathryn;Shan;Kathryn Shan;Female;28/4/2022;London;Lanús
28917;Sandra;Zhou;Sandra Zhou;Female;1/1/2023;Paris;Merlo
28918;Gina;Blanco;Gina Blanco;Female;22/2/2022;London;Lanús
28919;Krystal;Wagner;Krystal Wagner;Female;2/3/2022;Roubaix;Virrey del Pino
28920;RenÃ©e;Alvarez;RenÃ©e Alvarez;Female;7/11/2022;Stuttgart;Godoy Cruz
28921;Corey;Deng;Corey Deng;Male;22/3/2022;London;Lanús
28922;Brent;Ye;Brent Ye;Male;21/8/2022;Hobart;San Salvador de Jujuy
28923;Roberto;Hernandez;Roberto Hernandez;Male;15/3/2022;Milsons Point;Salta
28924;Sydney;Washington;Sydney Washington;Female;22/12/2022;Bendigo;Paraná
28925;Warren;Lu;Warren Lu;Male;16/11/2022;Lane Cove;San Luis
28926;Danny;Schmidt;Danny Schmidt;Male;13/11/2022;Townsville;Rosario
28927;Jermaine;Rana;Jermaine Rana;Male;5/3/2022;Cloverdale;Bahía Blanca
28928;Margaret;Wu;Margaret Wu;Female;29/3/2022;Silverwater;La Plata
28929;Marie;Fernandez;Marie Fernandez;Female;11/10/2022;Gold Coast;Resistencia
28930;Jarrod;Kapoor;Jarrod Kapoor;Male;10/12/2022;Sydney;Córdoba
28931;Darren;JimÃ©nez;Darren JimÃ©nez;Male;17/6/2022;Malabar;Las Heras
28932;Marshall;Ashe;Marshall Ashe;Male;12/12/2022;Matraville;Posadas
28933;Colleen;Rai;Colleen Rai;Female;22/10/2022;South Melbourne;Rosario
28934;Ricardo;Nara;Ricardo Nara;Male;17/8/2022;Goulburn;Godoy Cruz
28935;Eddie;Johnsen;Eddie Johnsen;Male;18/3/2022;Hervey Bay;Banfield
28936;Karla;Raje;Karla Raje;Female;13/3/2022;Caloundra;San Fernando del Valle de Catamarca
28937;Tommy;Nath;Tommy Nath;Male;22/6/2022;Brisbane;Bahía Blanca
28938;Sarah;Moore;Sarah Moore;Female;3/11/2022;Sunbury;San Miguel de Tucumán
28939;Ronald;Fernandez;Ronald Fernandez;Male;3/3/2022;Melbourne;Rosario
28940;Kristine;Serrano;Kristine Serrano;Female;25/3/2022;Bendigo;Paraná
28941;Deanna;Moreno;Deanna Moreno;Female;22/10/2022;Goulburn;Godoy Cruz
28942;Frederick;Raman;Frederick Raman;Male;16/4/2022;Coffs Harbour;Isidro Casanova
28943;Arthur;Martin;Arthur Martin;Male;1/7/2022;Townsville;Rosario
28944;Whitney;Malhotra;Whitney Malhotra;Female;21/8/2022;Port Macquarie;Gregorio de Laferrere
28945;Rafael;Lal;Rafael Lal;Male;20/4/2022;Findon;Córdoba
28946;John;Anderson;John Anderson;Male;31/12/2022;Hervey Bay;Banfield
28947;Grant;Nath;Grant Nath;Male;8/6/2022;Caloundra;San Fernando del Valle de Catamarca
28948;Valerie;Ye;Valerie Ye;Female;1/3/2022;Caloundra;San Fernando del Valle de Catamarca
28949;Lance;Ramos;Lance Ramos;Male;15/3/2022;Lavender Bay;San Miguel de Tucumán
28950;Carl;Lal;Carl Lal;Male;16/4/2022;Lane Cove;San Luis
28951;Monica;Rodriguez;Monica Rodriguez;Female;15/7/2022;Townsville;Rosario
28952;Arturo;Huang;Arturo Huang;Male;26/3/2022;Rhodes;Buenos Aires
28953;Trisha;Gao;Trisha Gao;Female;23/3/2022;Rockhampton;Merlo
28954;Omar;Hu;Omar Hu;Male;19/4/2022;Rockhampton;Merlo
28955;Emmanuel;Fernandez;Emmanuel Fernandez;Male;28/12/2022;Bendigo;Paraná
28956;Colleen;Xu;Colleen Xu;Female;17/7/2022;Seaford;Quilmes
28957;Kate;Xu;Kate Xu;Female;29/4/2022;Perth;Resistencia
28958;Randy;Liang;Randy Liang;Male;3/12/2022;Milsons Point;Salta
28959;Jimmy;Ashe;Jimmy Ashe;Male;23/4/2022;East Brisbane;Gregorio de Laferrere
28960;Jacquelyn;Vazquez;Jacquelyn Vazquez;Female;6/1/2023;Hawthorne;Neuquén
28961;Mathew;Ramos;Mathew Ramos;Male;12/4/2022;Port Macquarie;Gregorio de Laferrere
28962;Stanley;Lopez;Stanley Lopez;Male;20/4/2022;Townsville;Rosario
28963;Ross;Prasad;Ross Prasad;Male;21/4/2022;Matraville;Posadas
28964;Trevor;Foster;Trevor Foster;Male;24/4/2022;Westminster;Río Cuarto
28965;Trinity;Morris;Trinity Morris;Female;5/11/2022;Portland;San Miguel de Tucumán
28966;Martha;Li;Martha Li;Female;14/6/2020;Concord;La Plata
28967;Jessica;Morris;Jessica Morris;Female;20/2/2022;Bellflower;Lanús
28968;Marcus;Morgan;Marcus Morgan;Male;18/8/2022;Redwood City;Paraná
28969;Eduardo;Flores;Eduardo Flores;Male;12/5/2022;Walla Walla;San Fernando del Valle de Catamarca
28970;Danielle;Peterson;Danielle Peterson;Female;5/11/2022;Oregon City;Mar del Plata
28971;Jason;Shan;Jason Shan;Male;6/2/2022;Issaquah;Córdoba
28972;Taylor;Bennett;Taylor Bennett;Female;25/8/2022;Bremerton;González Catán
28973;Bryan;Cooper;Bryan Cooper;Male;28/10/2022;Mill Valley;San Salvador de Jujuy
28974;Kelly;Hayes;Kelly Hayes;Female;5/10/2022;National City;Formosa
28975;Walter;Gill;Walter Gill;Male;6/11/2022;Burlingame;Isidro Casanova
28976;Christina;Peterson;Christina Peterson;Female;14/5/2022;Metchosin;Salta
28977;Carlos;Nelson;Carlos Nelson;Male;30/5/2022;Palo Alto;Bahía Blanca
28978;Alexandria;Watson;Alexandria Watson;Female;10/7/2022;Beverly Hills;Santa Fe
28979;Matthew;Williams;Matthew Williams;Male;24/3/2022;Salem;Río Cuarto
28980;Alyssa;Watson;Alyssa Watson;Female;21/5/2022;Kirkland;Virrey del Pino
28981;Luke;Jai;Luke Jai;Male;18/3/2022;Redwood City;Paraná
28982;Sydney;Watson;Sydney Watson;Female;4/5/2022;Lincoln Acres;Merlo
28983;Sean;Lopez;Sean Lopez;Male;11/8/2022;Bellflower;Lanús
28984;Katherine;Cox;Katherine Cox;Female;23/7/2022;Olympia;Moreno
28985;Andrew;Taylor;Andrew Taylor;Male;23/3/2022;West Covina;San Salvador de Jujuy
28986;Caleb;King;Caleb King;Male;1/8/2022;Westminster;Río Cuarto
28987;Jessica;Harris;Jessica Harris;Female;21/1/2023;Woodland Hills;La Rioja
28988;Harold;Perez;Harold Perez;Male;1/6/2020;Colma;Resistencia
28989;Angela;Cox;Angela Cox;Female;21/6/2020;Milwaukie;Santiago del Estero
28990;Ann;Raman;Ann Raman;Female;19/6/2020;Concord;La Plata
28991;Timothy;Ward;Timothy Ward;Male;29/3/2022;Beaverton;Guaymallén
28992;Darren;Fernandez;Darren Fernandez;Male;19/7/2022;Cliffside;Berazategui
28993;Destiny;Perry;Destiny Perry;Female;18/6/2020;Milwaukie;Santiago del Estero
28994;Noah;Hayes;Noah Hayes;Male;27/7/2022;Lakewood;Berazategui
28995;Alexandra;Wright;Alexandra Wright;Female;1/6/2022;Edmonds;San Miguel
28996;Rachel;Rivera;Rachel Rivera;Female;16/8/2022;Cliffside;Berazategui
28997;Hector;Carlson;Hector Carlson;Male;3/6/2020;Chula Vista;Banfield
28998;Kristina;Rodriguez;Kristina Rodriguez;Female;20/2/2022;Concord;La Plata
28999;Edward;Martinez;Edward Martinez;Male;25/7/2022;La Jolla;Salta
29000;Nathan;Baker;Nathan Baker;Male;20/2/2022;Port Orchard;Santa Fe
29001;Carl;Nath;Carl Nath;Male;4/12/2022;Cliffside;Berazategui
29002;Hannah;Walker;Hannah Walker;Female;19/3/2022;Kirkland;Virrey del Pino
29003;Veronica;Perez;Veronica Perez;Female;8/9/2022;Chula Vista;Banfield
29004;Andrew;Thomas;Andrew Thomas;Male;7/6/2020;Santa Monica;San Salvador de Jujuy
29005;Cameron;Gonzales;Cameron Gonzales;Male;5/3/2022;Westminster;Río Cuarto
29006;Christian;Kumar;Christian Kumar;Male;3/8/2022;Corvallis;Rosario
29007;Elijah;Perry;Elijah Perry;Male;3/12/2022;W. Linn;Salta
29008;Andres;Luo;Andres Luo;Male;23/6/2020;Burbank;Gregorio de Laferrere
29009;Stanley;Arun;Stanley Arun;Male;14/7/2022;Burlingame;Isidro Casanova
29010;Jennifer;Long;Jennifer Long;Female;22/6/2020;Colma;Resistencia
29011;Allison;Roberts;Allison Roberts;Female;31/5/2020;San Francisco;González Catán
29012;Jeremiah;Taylor;Jeremiah Taylor;Male;23/10/2022;Royal Oak;Gregorio de Laferrere
29013;Emma;Hall;Emma Hall;Female;21/2/2021;Westminster;Río Cuarto
29014;Ryan;Powell;Ryan Powell;Male;4/2/2022;Edmonds;San Miguel
29015;Trinity;Murphy;Trinity Murphy;Female;24/5/2022;Issaquah;Córdoba
29016;Jackson;Perez;Jackson Perez;Male;21/6/2020;Marysville;Banfield
29017;Gabriel;Long;Gabriel Long;Male;15/6/2020;Woodburn;Resistencia
29018;Drew;Luo;Drew Luo;Male;19/11/2022;Burbank;Gregorio de Laferrere
29019;Isaiah;Morris;Isaiah Morris;Male;20/6/2020;Lakewood;Berazategui
29020;Jackson;Young;Jackson Young;Male;27/6/2022;Spring Valley;Isidro Casanova
29021;William;Clark;William Clark;Male;2/8/2022;Westminster;Río Cuarto
29022;Sydney;Diaz;Sydney Diaz;Female;30/9/2022;Oregon City;Mar del Plata
29023;Dalton;Campbell;Dalton Campbell;Male;12/10/2022;Renton;Lanús
29024;Deanna;Blanco;Deanna Blanco;Female;22/1/2023;Burbank;Gregorio de Laferrere
29025;Miguel;Hayes;Miguel Hayes;Male;23/2/2022;Glendale;Moreno
29026;Sydney;Mitchell;Sydney Mitchell;Female;18/8/2022;Glendale;Moreno
29027;Jacob;Walker;Jacob Walker;Male;15/12/2022;Haney;Río Cuarto
29028;Samuel;Parker;Samuel Parker;Male;11/10/2022;Burlingame;Isidro Casanova
29029;Marcus;Bennett;Marcus Bennett;Male;22/11/2022;Corvallis;Rosario
29030;Jeremy;Adams;Jeremy Adams;Male;20/12/2022;Santa Monica;San Salvador de Jujuy
29031;Brandon;Chen;Brandon Chen;Male;10/11/2022;Bremerton;González Catán
29032;Taylor;Ramirez;Taylor Ramirez;Female;14/6/2020;Mill Valley;San Salvador de Jujuy
29033;Natalie;Cooper;Natalie Cooper;Female;14/6/2022;Glendale;Moreno
29034;Jonathan;Patterson;Jonathan Patterson;Male;15/6/2022;Edmonds;San Miguel
29035;Elijah;Scott;Elijah Scott;Male;16/12/2022;Woodland Hills;La Rioja
29036;Rebecca;Baker;Rebecca Baker;Female;31/12/2022;Ballard;Comodoro Rivadavia
29037;Brandon;Lewis;Brandon Lewis;Male;7/5/2022;Haney;Río Cuarto
29038;Vanessa;Hughes;Vanessa Hughes;Female;19/12/2022;Lakewood;Berazategui
29039;Xavier;Hayes;Xavier Hayes;Male;29/10/2022;Spokane;Las Heras
29040;Colleen;Liu;Colleen Liu;Female;6/2/2022;Berkeley;Paraná
29041;Charles;Collins;Charles Collins;Male;25/12/2022;Royal Oak;Gregorio de Laferrere
29042;Edward;Jackson;Edward Jackson;Male;11/1/2022;Langford;Corrientes
29043;Luke;Alexander;Luke Alexander;Male;16/1/2022;Westminster;Río Cuarto
29044;Olivia;Wilson;Olivia Wilson;Female;18/6/2020;Portland;San Miguel de Tucumán
29045;Anna;Jones;Anna Jones;Female;24/4/2022;Mill Valley;San Salvador de Jujuy
29046;Gabriella;Richardson;Gabriella Richardson;Female;17/7/2022;Yakima;Neuquén
29047;Jack;Lopez;Jack Lopez;Male;28/7/2022;Port Hammond;Quilmes
29048;William;Harris;William Harris;Male;10/6/2020;Berkeley;Paraná
29049;Kelly;Simmons;Kelly Simmons;Female;5/4/2022;Portland;San Miguel de Tucumán
29050;Jack;Russell;Jack Russell;Male;10/12/2022;Bellflower;Lanús
29051;Michele;She;Michele She;Female;3/9/2022;Burlingame;Isidro Casanova
29052;Ian;Peterson;Ian Peterson;Male;1/4/2022;La Jolla;Salta
29053;Nelson;Gomez;Nelson Gomez;Male;15/5/2022;Goulburn;Godoy Cruz
29054;Abby;Kapoor;Abby Kapoor;Female;16/6/2022;North Ryde;Guaymallén
29055;Monica;Sai;Monica Sai;Female;31/5/2022;Rockhampton;Merlo
29056;Angelica;Griffin;Angelica Griffin;Female;10/6/2020;West Covina;San Salvador de Jujuy
29057;Latoya;Andersen;Latoya Andersen;Female;18/6/2022;Bellflower;Lanús
29058;Olivia;Reed;Olivia Reed;Female;6/6/2020;Coronado;Rosario
29059;Jocelyn;Perry;Jocelyn Perry;Female;26/6/2020;Downey;Godoy Cruz
29060;David;Washington;David Washington;Male;20/6/2020;La Jolla;Salta
29061;Jaime;Kumar;Jaime Kumar;Male;10/12/2022;Silverwater;La Plata
29062;Dennis;Liu;Dennis Liu;Male;17/6/2022;South Melbourne;Rosario
29063;Alan;Liang;Alan Liang;Male;7/6/2022;Melbourne;Rosario
29064;Jose;Butler;Jose Butler;Male;21/6/2022;Cranbourne;La Plata
29065;Pamela;Rodriguez;Pamela Rodriguez;Female;13/6/2022;Townsville;Rosario
29066;Ricky;Suarez;Ricky Suarez;Male;17/7/2022;Warrnambool;José C. Paz
29067;Russell;Chander;Russell Chander;Male;7/8/2022;Geelong;San Luis
29068;Cassandra;Madan;Cassandra Madan;Female;3/6/2022;Matraville;Posadas
29069;Clarence;Lin;Clarence Lin;Male;24/6/2022;Melbourne;Rosario
29070;Arianna;Simmons;Arianna Simmons;Female;29/6/2020;Lakewood;Berazategui
29071;Megan;Thomas;Megan Thomas;Female;16/5/2022;Metchosin;Salta
29072;Emma;Ramirez;Emma Ramirez;Female;24/12/2022;Vancouver;Santa Fe
29073;Melanie;Barnes;Melanie Barnes;Female;30/4/2022;Bellingham;Santa Fe
29074;Joan;Long;Joan Long;Female;8/6/2022;Puyallup;Las Heras
29075;Jack;Wright;Jack Wright;Male;2/4/2022;Salem;Río Cuarto
29076;Megan;Miller;Megan Miller;Female;16/12/2022;Fremont;José C. Paz
29077;Blake;Henderson;Blake Henderson;Male;7/11/2022;Santa Monica;San Salvador de Jujuy
29078;Victoria;Sanders;Victoria Sanders;Female;18/8/2022;Santa Monica;San Salvador de Jujuy
29079;Brian;Rogers;Brian Rogers;Male;28/1/2022;Lincoln Acres;Merlo
29080;Yolanda;Nara;Yolanda Nara;Female;25/7/2022;Malabar;Las Heras
29081;Darren;Lopez;Darren Lopez;Male;24/7/2022;Perth;Resistencia
29082;Sabrina;Ramos;Sabrina Ramos;Female;30/6/2022;Wollongong;Santiago del Estero
29083;Toni;Sullivan;Toni Sullivan;Female;26/9/2022;Matraville;Posadas
29084;Beth;Hernandez;Beth Hernandez;Female;1/7/2022;Hervey Bay;Banfield
29085;Brad;Goel;Brad Goel;Male;17/7/2022;Cloverdale;Bahía Blanca
29086;Frank;Diaz;Frank Diaz;Male;10/7/2022;Rockhampton;Merlo
29087;Steve;Ye;Steve Ye;Male;14/8/2022;Newcastle;Corrientes
29088;Tamara;Anand;Tamara Anand;Female;6/8/2022;Newcastle;Corrientes
29089;Noah;Henderson;Noah Henderson;Male;7/4/2022;Burbank;Gregorio de Laferrere
29090;Lacey;Ye;Lacey Ye;Female;27/8/2022;Lavender Bay;San Miguel de Tucumán
29091;Mallory;Hernandez;Mallory Hernandez;Female;4/8/2022;Cranbourne;La Plata
29092;Jessie;Ma;Jessie Ma;Male;30/5/2022;Warrnambool;José C. Paz
29093;Erik;Blanco;Erik Blanco;Male;19/8/2022;North Sydney;Mar del Plata
29094;Jessie;He;Jessie He;Male;11/8/2022;Cranbourne;La Plata
29095;Jaime;Jimenez;Jaime Jimenez;Male;8/8/2022;Lane Cove;San Luis
29096;Margaret;Stewart;Margaret Stewart;Female;7/8/2022;Bendigo;Paraná
29097;Bonnie;Beck;Bonnie Beck;Female;20/8/2022;Townsville;Rosario
29098;Jimmy;Gill;Jimmy Gill;Male;2/8/2022;Matraville;Posadas
29099;Tony;Shen;Tony Shen;Male;22/9/2022;Perth;Resistencia
29100;Vanessa;Diaz;Vanessa Diaz;Female;29/11/2022;Warrnambool;José C. Paz
29101;Monique;Rubio;Monique Rubio;Female;31/10/2022;Rhodes;Buenos Aires
29102;Marie;Mehta;Marie Mehta;Female;1/4/2022;Hobart;San Salvador de Jujuy
